tile_id,ssim,psnr,lpips,niqe,mse,composite_score
microscopy_ER_Cell_011_RawGTSIMData_level_02_tile_0014,0.8751391048715335,38.52167510986328,0.0964671969413757,5.925274371442651,0.0001405504590366,0.9479025169268599
microscopy_ER_Cell_011_RawGTSIMData_level_03_tile_0013,0.9153015776962422,39.45864486694336,0.1522585302591323,6.932249265323876,0.0001132754405261,0.9396795241686415
microscopy_ER_Cell_011_RawGTSIMData_level_01_tile_0013,0.91314506443496,39.68260955810547,0.1673126220703125,7.158679807963844,0.0001075818217941,0.9347252247025898
