tile_id,ssim,psnr,lpips,niqe,mse,composite_score
microscopy_Microtubules_Cell_022_RawSIMData_gt_tile_0015,0.9016244271163766,42.0885124206543,0.0401214770972728,8.123028473346395,6.182278593769297e-05,0.9639746754857885
microscopy_Microtubules_Cell_022_RawSIMData_gt_tile_0011,0.8881545524815943,39.1397590637207,0.0769777223467826,8.552072038135085,0.0001219057594425,0.9207543012906934
microscopy_F-actin_Cell_024_RawSIMData_gt_tile_0015,0.8852384811926798,37.53923797607422,0.0620265193283557,9.146953282907308,0.0001762287283781,0.9036901439587818
