tile_id,ssim,psnr,lpips,niqe,mse,composite_score
astronomy_j8hqcmtcq_g800l_sci_tile_0059,1.0000000001398617,98.24799346923828,5.641614393425698e-07,29.739370138059677,1.4969279982235406e-10,0.952503072659244
astronomy_j8hqcmtcq_g800l_sci_tile_0044,0.9999471656956954,64.14069366455078,0.0008747833780944,36.57420807310686,3.854165697703138e-07,0.8466162672565527
astronomy_j8hp9cx2q_g800l_sci_tile_0059,0.99909276485204,51.14856719970703,0.0008005372947081,29.739370138059677,7.676149834878743e-06,0.8239767626983356
