tile_id,ssim,psnr,lpips,niqe,mse,composite_score
astronomy_j8hqe3c6q_g800l_sci_tile_0056,0.7356915765904368,13.90845775604248,0.3892695009708404,13.756710092145264,0.04065877571702,0.9844168464369212
astronomy_j8hpb6qmq_g800l_sci_tile_0026,0.6887369035335604,13.137842178344728,0.4780920445919037,13.123410507803206,0.0485529750585556,0.9348926482303724
astronomy_j8hpaozmq_g800l_sci_tile_0073,0.675997211827828,12.59315013885498,0.4346621334552765,15.26925122750303,0.0550408437848091,0.9284432330835557
