tile_id,ssim,psnr,lpips,niqe,mse,composite_score
photography_sony_10030_00_0.04s_tile_0050,0.9430243701355354,37.1448860168457,0.06759674847126,3.6745274362003455,0.0001929796708282,0.8839693561980199
photography_sony_00014_00_0.04s_tile_0010,0.9422174059168938,37.60852813720703,0.0269038639962673,6.131477769262304,0.0001734393154038,0.8798970659215479
photography_sony_10030_00_0.04s_tile_0049,0.9412232136205412,36.58614730834961,0.0569803975522518,4.342709431458774,0.0002194750704802,0.87752534477003
